Time(t),Acceleration(a),Velocity(v),Height(x)
158,20,0,087,5,413,0,907
158,40,-0,453,5,323,1,980
158,60,-0,990,5,124,3,025
158,80,-1,513,4,822,4,020
159,00,-2,010,4,420,4,944
159,20,-2,472,3,926,5,779
159,40,-2,889,3,348,6,506
159,60,-3,253,2,697,7,110
159,80,-3,555,1,986,7,579
160,00,-3,789,1,228,7,900
160,20,-3,950,0,438,8,067
160,40,-4,033,-0,368,8,074
160,60,-4,037,-1,176,7,919
160,80,-3,960,-1,968,7,605
161,00,-3,802,-2,728,7,135
161,20,-3,568,-3,442,6,518
161,40,-3,259,-4,094,5,765
161,60,-2,882,-4,670,4,888
161,80,-2,444,-5,159,3,905
162,00,-1,953,-5,550,2,835
162,20,-1,417,-5,833,1,696
162,40,-0,848,-6,003,0,513
162,60,-0,256,-6,054,-0,693
162,80,0,346,-5,985,-1,897
163,00,0,948,-5,795,-3,075
163,20,1,537,-5,487,-4,203
163,40,2,101,-5,067,-5,258
163,60,2,629,-4,541,-6,219
163,80,3,110,-3,919,-7,065
164,00,3,533,-3,213,-7,779
164,20,3,889,-2,435,-8,343
164,40,4,172,-1,601,-8,747
164,60,4,373,-0,726,-8,980
164,80,4,490,0,172,-9,035
165,00,4,517,1,075,-8,910
165,20,4,455,1,966,-8,606
165,40,4,303,2,827,-8,127
165,60,4,063,3,640,-7,480
165,80,3,740,4,388,-6,677
166,00,3,339,5,055,-5,733
166,20,2,866,5,629,-4,665
166,40,2,332,6,095,-3,492
166,60,1,746,6,444,-2,238
166,80,1,119,6,668,-0,927
167,00,0,463,6,761,0,416
167,20,-0,208,6,719,1,764
167,40,-0,882,6,543,3,090
167,60,-1,545,6,234,4,368
167,80,-2,184,5,797,5,571
168,00,-2,786,5,240,6,675
168,20,-3,337,4,573,7,656
168,40,-3,828,3,807,8,494
168,60,-4,247,2,958,9,170
168,80,-4,585,2,041,9,670
169,00,-4,835,1,073,9,982
169,20,-4,991,0,075,10,096
169,40,-5,048,-0,934,10,011
169,60,-5,005,-1,935,9,724
169,80,-4,862,-2,908,9,239
170,00,-4,620,-3,832,8,565
170,20,-4,283,-4,688,7,713
170,40,-3,857,-5,460,6,699
170,60,-3,349,-6,129,5,540
170,80,-2,770,-6,683,4,258
171,00,-2,129,-7,109,2,879
171,20,-1,440,-7,397,1,429
171,40,-0,714,-7,540,-0,065
171,60,0,033,-7,533,-1,573
171,80,0,786,-7,376,-3,063
172,00,1,532,-7,070,-4,508
172,20,2,254,-6,619,-5,877
172,40,2,938,-6,031,-7,142
172,60,3,571,-5,317,-8,277
172,80,4,138,-4,489,-9,258
173,00,4,629,-3,564,-10,063
173,20,5,031,-2,557,-10,675
173,40,5,337,-1,490,-11,080
173,60,5,540,-0,382,-11,267
173,80,5,633,0,745,-11,231
174,00,5,615,1,868,-10,969
174,20,5,485,2,965,-10,486
174,40,5,243,4,013,-9,788
174,60,4,894,4,992,-8,888
174,80,4,444,5,881,-7,800
175,00,3,900,6,661,-6,546
175,20,3,273,7,316,-5,149
175,40,2,574,7,830,-3,634
175,60,1,817,8,194,-2,032
175,80,1,016,8,397,-0,372
176,00,0,186,8,434,1,311
176,20,-0,655,8,303,2,984
176,40,-1,492,8,005,4,615
176,60,-2,308,7,543,6,170
176,80,-3,085,6,926,7,617
177,00,-3,808,6,165,8,926
177,20,-4,463,5,272,10,070
177,40,-5,035,4,265,11,023
177,60,-5,512,3,163,11,766
177,80,-5,883,1,986,12,281
178,00,-6,141,0,758,12,555
178,20,-6,278,-0,498,12,581
178,40,-6,291,-1,756,12,356
178,60,-6,178,-2,991,11,881
178,80,-5,941,-4,180,11,164
179,00,-5,582,-5,296,10,217
179,20,-5,108,-6,318,9,055
179,40,-4,528,-7,223,7,701
179,60,-3,851,-7,993,6,180
179,80,-3,090,-8,611,4,519
180,00,-2,260,-9,063,2,752
180,20,-1,376,-9,338,0,912
180,40,-0,456,-9,430,-0,965
180,60,0,483,-9,333,-2,841
180,80,1,421,-9,049,-4,680
181,00,2,340,-8,581,-6,443
181,20,3,221,-7,937,-8,094
181,40,4,047,-7,127,-9,601
181,60,4,800,-6,167,-10,930
181,80,5,465,-5,074,-12,054
182,00,6,027,-3,869,-12,949
182,20,6,474,-2,574,-13,593
182,40,6,796,-1,215,-13,972
182,60,6,986,0,183,-14,075
182,80,7,037,1,590,-13,898
183,00,6,949,2,980,-13,441
183,20,6,720,4,324,-12,710
183,40,6,355,5,595,-11,718
183,60,5,859,6,767,-10,482
183,80,5,241,7,815,-9,024
184,00,4,512,8,717,-7,371
184,20,3,685,9,454,-5,554
184,40,2,777,10,010,-3,607
184,60,1,804,10,371,-1,569
184,80,0,785,10,527,0,521
185,00,-0,260,10,475,2,621
185,20,-1,310,10,213,4,690
185,40,-2,345,9,744,6,686
185,60,-3,343,9,076,8,568
185,80,-4,284,8,219,10,297
186,00,-5,149,7,189,11,838
186,20,-5,919,6,005,13,157
186,40,-6,579,4,690,14,227
186,60,-7,113,3,267,15,023
186,80,-7,511,1,765,15,526
187,00,-7,763,0,212,15,723
187,20,-7,862,-1,360,15,609
187,40,-7,804,-2,921,15,181
187,60,-7,590,-4,439,14,445
187,80,-7,222,-5,883,13,412
188,00,-6,706,-7,225,12,101
188,20,-6,051,-8,435,10,536
188,40,-5,268,-9,488,8,743
188,60,-4,372,-10,363,6,758
188,80,-3,379,-11,039,4,618
189,00,-2,309,-11,500,2,364
189,20,-1,182,-11,737,0,040
189,40,-0,020,-11,741,-2,307
189,60,1,154,-11,510,-4,632
189,80,2,316,-11,047,-6,888
190,00,3,444,-10,358,-9,029
190,20,4,514,-9,455,-11,010
190,40,5,505,-8,354,-12,791
190,60,6,395,-7,075,-14,334
190,80,7,167,-5,642,-15,605
191,00,7,803,-4,081,-16,578
191,20,8,289,-2,423,-17,228
191,40,8,614,-0,700,-17,541
191,60,8,770,1,054,-17,505
191,80,8,753,2,804,-17,119
192,00,8,560,4,516,-16,387
192,20,8,194,6,155,-15,320
192,40,7,660,7,687,-13,936
192,60,6,968,9,080,-12,260
192,80,6,130,10,306,-10,321
193,00,5,160,11,338,-8,156
193,20,4,078,12,154,-5,807
193,40,2,904,12,735,-3,318
193,60,1,659,13,067,-0,738
193,80,0,369,13,140,1,883
194,00,-0,941,12,952,4,492
194,20,-2,246,12,503,7,037
194,40,-3,519,11,799,9,468
194,60,-4,734,10,852,11,733
194,80,-5,866,9,679,13,786
195,00,-6,893,8,301,15,584
195,20,-7,792,6,742,17,088
195,40,-8,544,5,033,18,266
195,60,-9,133,3,207,19,090
195,80,-9,545,1,298,19,540
196,00,-9,770,-0,656,19,604
196,20,-9,802,-2,617,19,277
196,40,-9,639,-4,544,18,561
196,60,-9,281,-6,400,17,467
196,80,-8,733,-8,147,16,012
197,00,-8,006,-9,748,14,222
197,20,-7,111,-11,171,12,130
197,40,-6,065,-12,384,9,775
197,60,-4,887,-13,361,7,200
197,80,-3,600,-14,081,4,456
198,00,-2,228,-14,527,1,595
198,20,-0,798,-14,686,-1,326
198,40,0,663,-14,554,-4,250
198,60,2,125,-14,129,-7,118
198,80,3,559,-13,417,-9,873
199,00,4,936,-12,430,-12,457
199,20,6,229,-11,184,-14,819
199,40,7,409,-9,702,-16,907
199,60,8,454,-8,011,-18,679
199,80,9,339,-6,143,-20,094
200,00,10,047,-4,134,-21,122
